838,820,50.71526816
838,0,25.20121999
847,840,207.6127316
847,592,207.5861332
847,999,8.006580339
840,4,33.18461
846,816,384.1777534
180,639,253.4512241
180,0,144.393
180,643,29.20662084
180,848,58.57160418
180,180,1622.863255
177,449,408.9275937
177,38,155.3431691
177,641,444.2277682
449,177,218.6407309
187,188,199.6382362
187,237,7.792155712
187,241,202.4796624
188,187,66.84037149
188,42,42.72322826
184,261,69.96782931
184,45,93.67229092
184,181,179.9115146
184,35,29.39249808
45,184,42.59113343
45,999,143.7530574
45,499,476.8820616
848,180,41.61221632
848,382,225.791
660,175,273.1419492
660,0,516.8611929
660,184,636.8089131
175,5,147.1127419
641,795,91.71292943
641,177,109.4924726
641,503,35.6764529
641,651,75.40991948
641,20,37.90232
641,640,75.17889955
174,361,197.6022505
174,371,359.5796
181,360,1315.677785
181,183,101.617549
181,630,50.24192139
360,181,669.3231842
360,223,607.0416804
360,360,343.6531989
176,758,126.3933739
176,346,68.27688194
173,237,69.68339359
183,593,229.002832
183,187,829.8150686
208,229,90.08020642
208,226,119.4700968
208,223,369.2678516
208,211,309.423802
208,549,315.5970241
208,33,78.02269353
208,0,119.4700968
224,35,80.31198961
224,1,68.27318946
224,496,60.56318622
202,209,27.9092788
202,301,124.9742916
202,297,110.9825031
202,771,158.6927911
202,201,426.5564754
202,35,163.0503352
202,232,128.1334484
202,494,245.4896524
220,442,37.84921681
220,193,102.2638686
220,500,623.8671867
220,229,1247.734373
220,287,83.68803468
220,227,78.49924254
220,219,3067.033243
220,215,1001.224804
220,198,60.54861448
220,441,379.6040428
220,373,92.57211954
220,474,67.57869023
220,504,623.8671867
220,291,623.8487243
220,0,59.781267
220,206,44.13384963
220,700,140.1130854
220,220,142.8846987
220,564,60.1037154
214,21,142.5613459
205,218,78.89638236
205,226,389.8314206
205,583,403.4077528
218,620,78.89638236
218,218,45.48391014
201,291,46.16723022
201,100,131.531782
201,338,38.4098897
201,205,51.47015091
201,697,40.44790937
201,497,634.2290193
201,307,681.6691069
201,200,681.6691069
201,83,131.531782
201,704,111.8979046
201,646,569.6664779
201,13,381.3645968
201,675,569.7577468
213,226,314.6241494
213,196,1211.127603
226,213,165.3216278
226,2,52.15009926
226,43,573.4361457
219,442,137.5505667
219,644,85.5691637
219,200,203.1832885
219,220,1013.979611
219,511,79.39973835
219,216,69.09114687
219,271,2583.235145
219,685,82.10070427
219,753,891.0668502
442,219,59.62097789
442,437,1182.171986
442,426,26.94955727
442,35,109.157646
209,35,42.47140945
209,47,55.35929
209,348,42.47140945
209,229,44.88210886
209,498,384.5633776
209,0,44.88210886
211,233,111.9245654
211,497,823.6676104
211,503,823.6676104
211,657,56.08534453
211,699,87.21714688
233,710,61.92745339
233,233,113.5329222
233,19,470.6369717
233,498,162.1093186
233,207,19.51699073
225,226,93.44129186
225,47,680.2439556
225,376,297.7343897
193,220,54.68164917
193,290,473.9029393
232,17,139.6961272
232,0,109.7804652
232,542,35.67341756
232,574,29.154422
232,287,117.0112977
232,368,23.29959262
232,288,9.11483312
232,190,434.9766864
232,200,472.5856835
232,224,180.5877392
191,498,139.7113561
191,229,153.6660111
191,51,195.1257853
191,211,177.7049969
191,230,160.3533642
191,204,313.1096796
229,191,153.6660111
229,730,167.0565279
229,360,235.0724
223,360,607.0416804
223,673,581.9319
223,548,241.6330966
223,398,53.60732515
223,538,607.0416804
223,221,106.6672766
206,688,126.539632
206,191,189.6198173
206,0,209.6557997
206,31,122.1118
206,215,2490.749048
206,241,1245.374524
206,125,209.6557997
206,288,139.9160071
206,370,127.3715875
206,120,115.0296285
206,482,132.752491
206,483,120.9004636
206,640,123.9674127
206,206,169.026479
221,225,85.00253486
221,223,58.77319901
221,671,124.8818753
195,218,233.4841889
195,190,211.4829516
195,133,113.6569437
195,22,82.75611953
195,231,263.8999004
195,204,195.5219446
194,807,73.27461234
367,196,111.5108199
367,423,263.933696
198,115,150.0592715
198,374,105.8016612
198,225,114.7798123
198,233,117.9243661
368,778,199.9635604
368,232,11.66938523
230,226,1146.872291
230,43,566.2228749
230,752,115.2214497
230,542,99.83900428
230,211,87.21714688
43,144,573.4361457
43,366,481.2262543
43,48,348.8252791
43,34,305.3717742
200,501,290.0650872
200,219,74.145391
200,220,385.2902956
200,232,32.21677616
200,307,208.4113087
199,487,506.5617804
227,220,78.49924254
207,207,21.08577333
207,216,267.3316123
207,374,20.11833306
207,233,58.41994129
204,191,130.7907826
196,198,1384.571426
196,428,898.5249304
196,688,94.7953682
196,50,216.9373918
196,365,303.9355662
196,638,70.29415487
196,635,79.06802011
217,104,61.5336827
306,537,503.8965189
306,666,294.4721668
306,292,586.0330319
271,590,861.0783817
190,232,869.9533728
190,17,36.34737867
190,206,108.6564491
215,618,1245.374524
215,366,238.7704856
34,196,100.2266626
34,33,92.47810732
34,43,138.4374504
231,179,216.6840292
515,201,129.8648462
515,164,71.75842151
515,424,73.46423268
515,287,73.46423268
515,604,286.0645873
441,220,171.2826888
441,298,1339.754843
216,228,917.2429893
216,361,719.2363159
216,700,108.3999573
228,216,917.2429893
482,431,132.752491
482,196,761.3228963
424,216,188.3228597
424,494,308.1464541
424,446,415.3685728
424,290,44.18714025
424,21,50.61023065
424,425,1167.518785
424,523,72.72549671
424,496,121.1500711
424,506,76.0529013
424,780,48.01228911
424,497,505.9985207
424,500,475.9025112
424,515,36.73211634
424,67,503.3350324
688,193,134.6948038
688,727,65.30077408
688,360,96.85027523
688,253,222.5740569
249,623,135.0635247
249,650,15.98411108
249,50,224.8148399
249,20,300.1429508
247,248,5069.214425
247,243,68.46720113
247,666,21.66545
247,241,22.59865763
247,223,193.3024927
247,594,407.3718
247,18,429.9648151
247,0,569.3721121
247,410,83.19360543
247,229,480.5612949
247,237,61.722
247,53,45.3359293
247,346,80.46931639
247,240,22.73008489
238,656,90.71391532
238,188,42.72322826
656,238,45.77237213
240,249,48.14707507
240,650,16.20588938
240,429,56.06125996
240,241,39.19287285
240,661,45.22952537
240,174,14.86199343
240,248,44.67150189
240,245,1190.623594
244,0,30.33361119
244,244,30.84221384
244,619,245.5832161
244,700,161.7331419
244,773,63.73294067
548,244,411.146837
237,0,620.2462612
237,187,7.792155712
237,16,12.99478929
246,396,55.16148386
242,41,150.9491175
248,20,404.5725531
248,241,3102.284288
248,244,15.00715797
248,660,247.9867705
241,247,1551.142144
241,361,43.20992
235,471,839.112416
235,236,1070.116265
245,249,300.1429508
245,657,315.9371704
245,382,539.9023744
456,0,95.64195798
456,20,170.3097098
261,182,132.7104551
261,545,113.236
261,622,96.77525738
264,255,67.21571599
264,494,129.6907
251,0,119.9355162
251,251,101.7399954
260,261,160.975349
260,260,122.8411019
260,0,417.897296
260,262,203.9379835
260,660,1612.262186
260,248,458.3513387
263,0,687.9321377
263,312,252.8596971
253,253,1285.014552
250,447,221.575001
250,252,610.1812274
250,259,217.1113764
258,0,349.4502593
255,256,320.487683
257,315,150.7037866
252,250,237.6546055
267,490,861.0210126
267,498,373.4984535
267,18,50.61737571
267,496,20.49210803
276,6,113.3891655
276,296,141.066851
276,265,11.60195052
276,274,111.010979
276,15,273.4716647
276,297,11.60195052
276,507,53.55253249
276,674,44.31139117
276,167,215.6787149
278,369,152.8295705
278,0,50.31639684
278,278,43.38411966
278,279,43.38411966
274,505,61.21292716
274,432,94.51230934
274,433,48.07519
274,278,50.31639684
274,269,635.656734
274,276,346.4105742
274,424,535.5258465
274,320,58.73770321
274,425,92.67646862
274,274,34.50821054
274,491,17.25410527
274,682,112.6256569
274,448,285.9162622
274,306,118.3503574
274,297,277.4493214
274,426,175.9322934
274,725,216.2247639
505,274,19.84968947
505,510,55.02024127
286,306,28.21767393
286,297,28.21767393
286,275,460.4513586
286,273,45.08251458
286,471,36.27614717
286,321,47.38133392
286,301,168.1392824
286,323,90.29819836
283,374,203.3569915
283,167,96.96158161
283,509,145.7525251
283,478,791.1156843
283,286,429.8173318
283,274,853.6597297
283,426,2569.976637
478,277,243.5881293
478,491,152.0773058
280,309,237.3669258
280,315,252.5090158
504,516,138.2544953
504,288,39.13688066
504,594,165.6450849
504,554,12.08229632
504,396,805.0759377
504,432,877.8041701
516,510,138.2544953
516,285,26.94955727
516,593,27.99386164
516,49,1827.048969
266,516,316.3260282
266,683,442.2463875
266,512,36.80931421
266,666,89.58396418
275,286,116.5120446
277,302,251.8917249
277,274,159.3845471
277,498,100.6327937
277,363,250.0034488
277,491,172.163773
277,288,330.8782601
277,287,302.0379025
277,34,56.86036903
277,18,333.7241819
277,497,335.4552668
277,268,121.9227799
277,374,81.36823717
284,303,307.8743892
284,287,485.4894001
303,506,76.47359372
303,292,76.71992597
303,126,44.05117562
303,67,166.6320411
303,315,214.5188276
303,50,232.8178735
303,305,21.0977061
303,497,26.40577174
425,277,394.0147713
425,697,121.7290812
425,334,746.179346
425,287,564.7424406
425,433,190.8099434
425,515,84.62808189
425,516,88.82797577
425,641,94.0156916
425,495,35.89265076
282,273,27.75996283
282,436,69.12915647
282,298,40.47517531
282,288,27.75996283
265,660,383.057701
265,666,434.3238267
265,276,70.6451804
265,840,11.03904546
265,20,13.20481961
265,265,26.79185498
265,374,11.03904546
265,297,23.72063968
265,305,132.5199899
269,274,273.4716647
426,476,856.6588791
426,291,28.03076558
426,0,302.0889818
426,435,164.2580579
426,516,53.89911454
426,442,26.94955727
426,511,225.4599284
426,218,340.8515034
426,274,175.9322934
426,485,263.3991416
426,46,208.2651741
426,491,1072.338429
426,508,840.7933134
308,501,820.1821801
308,506,830.828936
308,297,417.258935
308,34,231.8718263
308,498,166.2466254
308,295,204.427185
308,294,96.85610601
308,308,111.8952968
308,537,843.6721963
308,322,598.8665915
308,18,285.0573955
279,191,39.81167623
279,278,97.9388998
279,18,43.38411966
279,494,223.4059565
279,516,262.714
279,471,108.2314175
279,280,139.5426911
279,428,43.38411966
281,445,55.44636811
281,291,60.76068176
281,471,163.9037988
281,303,76.71992597
281,292,76.71992597
281,20,79.21546898
281,0,83.25479213
436,500,32.97478813
436,512,40.28257178
436,509,1754.975299
436,506,53.55402409
436,513,34.48880937
436,504,34.48880937
436,9,65.75653463
436,442,89.50456543
436,366,285.6037574
436,0,232.1904648
436,423,238.9468693
436,436,101.3104055
436,665,47.07657913
436,554,248.8948703
436,7,106.521069
436,515,141.3879925
297,510,11.60195052
297,308,417.258935
297,15,236.1833503
297,579,427.2590896
297,287,394.961152
297,272,188.2009244
297,423,208.7894228
297,317,153.0509107
297,311,164.0283209
297,539,268.3554933
297,167,139.9378133
297,302,28.21044543
297,671,1235.510803
297,682,27.60744461
268,277,400.8819503
268,273,71.80390994
268,307,333.0497306
20,13,58.73770321
20,398,40.71819058
20,494,237.7444141
448,425,133.3565349
448,369,214.093869
448,727,296.4497403
448,35,798.6868335
448,410,433.0708868
448,999,445.0369221
448,318,349.2956093
448,309,53.00779777
448,508,216.8076334
448,445,116.364554
448,22,464.3506804
448,498,391.2089035
448,286,575.5629831
448,511,675.542093
448,778,285.9447381
448,48,231.9985392
448,16,170.6350444
471,280,50.06984554
471,491,75.04103652
471,47,243.6046099
471,304,1379.590969
471,307,1377.864682
471,287,405.4843036
292,288,1251.128316
292,320,81.45448892
292,321,95.06443946
292,48,37.31373415
292,305,58.02638964
292,297,91.33830958
292,41,451.3994677
292,295,1756.535946
740,547,515.5019637
740,738,839.7848698
740,737,805.1061
737,509,185.6766864
289,497,624.1378643
289,677,187.7190244
289,666,2841.658284
289,500,269.7613478
289,300,1777.314075
289,1,641.9606533
312,295,109.8231582
312,304,251.0133526
312,455,100.7921962
312,297,427.2590896
312,302,354.6327996
312,471,112.8321854
312,487,184.2071001
312,668,251.105456
312,293,65.85974676
312,41,103.981623
312,291,629.9856475
312,508,2568.388036
312,20,80.75603645
312,301,103.981623
312,514,184.0379136
312,145,488.7678846
312,725,54.25548061
312,681,67.37104558
295,312,41.43477167
295,288,204.427185
295,674,19.75451944
295,694,142.4933375
295,322,582.1275559
295,498,675.2932156
295,302,1157.22803
295,319,715.032659
295,497,31.4713654
304,276,141.6705611
304,668,620.0420275
304,312,732.3995101
304,506,39.73944339
304,683,129.4125695
304,666,233.9993629
304,512,22.83836636
304,548,129.4125695
304,295,79.87473319
304,505,49.09781574
668,543,198.074137
552,305,45.12888963
552,544,41.05208885
552,6,192.3413005
552,555,82.10140313
552,542,82.10140313
552,543,150.707333
552,167,246.0454542
552,32,74.57251452
552,596,89.22921487
552,506,82.10140313
552,91,427.1004381
552,732,75.55580374
552,295,101.5479134
305,310,27.91344067
305,43,181.5128411
305,512,107.7533561
305,668,119.4524689
305,293,65.85974676
305,514,306.1645101
305,153,119.4524689
305,292,423.468769
305,301,200.1583439
305,46,85.49434403
305,511,106.7061102
305,148,107.7533561
305,305,864.554779
305,18,321.4782899
305,419,126.175808
305,642,97.21461039
305,265,641.1839807
305,100,21.0977061
305,125,94.85467737
302,304,39.73944339
302,302,795.1703519
302,316,177.9008861
302,315,481.4779792
302,327,802.184885
302,0,133.7864898
302,288,73.99023381
302,299,82.02352726
302,205,133.7864898
302,297,107.0100217
302,298,1289.838673
302,310,69.5552833
302,512,387.6577596
302,555,397.6756465
302,20,247.1547
302,675,550.8231771
302,684,257.8005279
302,312,73.99023381
302,673,82.02352726
302,677,62.15614727
300,310,134.1301825
300,287,148.14642
300,312,616.6440067
300,553,26.24991569
300,667,152.0789748
300,578,185.1882151
300,322,642.542584
300,326,213.6446172
300,321,134.1301825
300,544,120.99361
300,288,846.2105158
300,331,266.6515284
300,295,531.195631
300,327,98.15066459
300,999,215.8171516
300,675,41.68998048
300,289,641.8786677
667,37,152.0789748
667,500,193.6551559
667,507,19.2581416
667,667,68.80589754
667,676,41.08279694
667,674,235.3081073
667,16,15.68468639
667,287,140.1198863
667,324,29.90639956
667,675,40.86728751
667,288,410.9796324
667,684,81.07210859
667,672,41.08279694
667,677,402.947142
667,591,93.57769458
667,669,99.69816849
667,515,75.36263696
667,682,1181.010107
666,49,100.8743799
666,289,568.3316567
666,668,121.6397941
666,330,90.58919502
666,666,244.0735758
666,266,89.58396418
666,732,15.34485303
666,12,15.34485303
666,675,677.8101521
666,513,370.5647049
666,287,546.3488818
287,297,387.578486
287,299,167.4754704
287,287,395.7018384
287,513,64.08988044
287,265,51.55171926
287,307,36.83261648
287,295,36.83261648
287,319,64.08988044
322,300,1938.669103
322,286,1290.605843
322,292,19.14678307
322,291,26.53395505
322,40,46.8718474
322,310,680.8400721
322,343,262.3445734
322,15,142.104
322,298,35.27749814
322,314,224.2470425
322,308,598.8665915
296,292,81.45448892
296,167,523.1651121
296,18,29.93591611
296,500,38.17713827
296,266,932.5086836
296,286,90.29819836
296,274,173.299993
296,683,207.3558017
296,299,56.02003769
296,153,27.27675901
296,674,27.27675901
296,319,285.9230422
500,499,38.17713827
500,429,265.1551351
500,490,34.03926554
500,537,122.361601
500,327,33.43946696
500,779,412.0226015
500,50,22.61557628
500,497,89.73478219
500,277,589.2719838
500,307,1170.159221
500,304,589.2719838
500,509,564.6335438
500,350,563.2483421
500,498,49.71693204
500,600,480.3996185
311,7,73.17287056
311,311,500.5723478
311,8,121.1169013
316,499,44.90531782
316,302,1253.823242
316,481,54.41065866
316,318,112.8275959
316,34,130.5052933
316,321,45.34388795
316,0,54.89536451
316,496,112.8275959
316,673,17.19966726
293,585,743.0683792
293,286,743.1632989
293,153,322.3163995
293,640,253.4051203
293,297,544.9885053
293,503,21.92670965
293,312,214.1214896
293,305,192.2576252
293,50,283.4277173
293,497,414.5785489
293,500,507.1520361
293,294,24.61375054
293,167,21.92670965
298,321,163.275952
298,499,138.2086
298,315,69.5552833
298,146,54.55059741
298,306,190.1276898
298,580,188.0038878
298,329,940.6856499
298,330,20.81841272
298,135,79.99965167
315,302,410.8218465
315,671,189.9646887
315,16,109.579152
315,248,547.8451708
315,548,69.5552833
315,18,60.50701907
315,303,728.6363198
315,500,569.9125272
315,32,42.26792666
310,20,322.891446
310,674,355.3135094
310,302,238.1907453
310,315,1095.690342
310,298,612.7334302
310,329,1065.940528
310,487,352.2416579
310,305,38.40682306
310,667,41.08279694
310,306,27.60744461
310,682,28.39913743
310,681,50.02845639
512,307,107.7533561
512,305,106.7061102
512,291,22.83836636
512,266,36.80931421
512,16,28.86336149
321,299,45.34388795
321,548,65.50290087
321,329,137.986634
321,18,65.50290087
321,6,65.50290087
321,298,198.6857953
321,672,361.5216745
307,286,44.0304706
307,287,93.50606673
307,291,988.6391827
307,274,752.5743256
307,307,4074.922682
307,302,79.17410069
307,511,373.325199
161,292,64.71654859
290,495,123.4252648
290,294,24.8589354
290,290,99.80038969
290,291,212.8923526
329,331,728.9922582
329,310,167.5155244
329,333,119.1381908
329,330,515.0836912
329,321,157.4611299
329,288,98.80256468
329,332,226.4756735
294,308,52.4546663
294,290,55.26906646
294,320,453.5772
294,286,24.61375054
294,293,58.77124846
683,498,924.0397608
683,296,66.18059618
683,497,130.5052933
683,23,77.94166758
683,739,45.51107178
683,683,4852.332422
683,287,966.1082727
683,288,1943.112074
683,320,711.6699881
683,448,180.3417825
288,504,39.13688066
288,13,39.13688066
288,614,321.3179695
288,683,244.2053994
288,292,587.2041949
288,508,315.0148848
288,627,314.5195291
288,291,737.6205104
288,325,429.5764861
288,506,18.25266043
288,148,27.60744461
288,18,117.3683143
313,430,334.2494738
313,287,282.9331762
313,493,188.8512807
313,306,243.2712749
313,317,407.3932325
313,11,212.4411285
313,671,951.4708217
514,320,126.0598182
514,496,53.50450939
514,516,24.90993127
514,20,16.18932537
514,542,16.18932537
514,0,54.00920052
514,278,69.3186725
514,36,19.23060446
514,683,41.03490943
514,48,16.18932537
514,447,103.3055757
514,287,538.2985446
514,514,1076.016932
514,495,538.1740016
309,288,200.4172243
309,330,134.8490688
309,22,11.5790342
309,317,103.8972488
309,287,174.403317
309,374,54.17868997
309,302,69.093838
309,308,175.363714
309,294,504.2730684
327,0,401.0924425
327,652,120.99361
327,300,41.68998048
327,334,175.0125111
327,331,314.2633503
327,330,188.677077
327,366,201.2502959
327,501,24.41623413
327,329,228.6989847
327,314,25.85290104
327,680,23.46509709
327,307,373.325199
319,499,1737.64943
319,429,25.52627299
319,503,246.6570291
319,296,285.9230422
319,304,39.73944339
499,18,865.0527005
499,19,137.9290563
499,499,16.05611445
499,513,16.05611445
499,501,1432.087817
499,45,307.2852926
18,16,865.0527005
18,18,67.95556313
18,417,127.9467383
18,511,30.74425881
496,26,896.1659152
496,514,126.0349201
496,436,219.3782882
496,502,136.0172068
496,18,53.50450939
496,287,160.7210476
496,499,402.483381
496,267,81.96843212
496,511,145.4668064
496,61,67.87965867
496,527,29.88771811
496,303,58.88825002
320,294,1155.395767
320,427,102.8349723
497,293,414.5785489
497,442,291.3534916
497,319,26.40577174
497,307,55.14852889
497,297,20.70561083
497,511,346.1049433
497,666,90.20202698
497,999,32.73502724
497,500,18.83088825
497,303,52.81154348
508,299,533.2656104
508,445,216.8076334
508,290,207.2186584
508,513,584.342314
508,495,561.3940703
508,287,49.06525099
508,506,49.06525099
